date,session_key,meeting_key,driver_number,position
2023-08-27T13:22:45.343000+00:00,9149,1217,31,9
2023-08-27T13:22:45.343000+00:00,9149,1217,22,10
2023-08-27T13:22:52.421000+00:00,9149,1217,31,10
2023-08-27T13:22:52.421000+00:00,9149,1217,22,9
2023-08-27T13:23:50.780000+00:00,9149,1217,55,4
2023-08-27T13:23:50.780000+00:00,9149,1217,10,5
2023-08-27T13:23:58.014000+00:00,9149,1217,55,5
2023-08-27T13:23:58.014000+00:00,9149,1217,10,4
2023-08-27T13:23:59.951000+00:00,9149,1217,81,7
2023-08-27T13:23:59.951000+00:00,9149,1217,20,8
2023-08-27T13:24:07.232000+00:00,9149,1217,81,8
2023-08-27T13:24:07.232000+00:00,9149,1217,20,7
2023-08-27T13:24:09.779000+00:00,9149,1217,31,9
2023-08-27T13:24:09.779000+00:00,9149,1217,22,10
2023-08-27T13:24:10.139000+00:00,9149,1217,23,10
2023-08-27T13:24:10.139000+00:00,9149,1217,22,11
2023-08-27T13:25:18.419000+00:00,9149,1217,81,9
2023-08-27T13:25:18.419000+00:00,9149,1217,31,8
2023-08-27T13:25:18.528000+00:00,9149,1217,4,11
2023-08-27T13:25:18.528000+00:00,9149,1217,63,17
2023-08-27T13:25:18.528000+00:00,9149,1217,23,9
2023-08-27T13:25:18.528000+00:00,9149,1217,81,20
2023-08-27T13:25:18.528000+00:00,9149,1217,16,12
2023-08-27T13:25:18.528000+00:00,9149,1217,2,19
2023-08-27T13:25:18.528000+00:00,9149,1217,18,18
2023-08-27T13:25:18.528000+00:00,9149,1217,44,15
2023-08-27T13:25:18.528000+00:00,9149,1217,27,14
2023-08-27T13:25:18.528000+00:00,9149,1217,22,10
2023-08-27T13:25:18.528000+00:00,9149,1217,77,13
2023-08-27T13:25:18.528000+00:00,9149,1217,40,16
2023-08-27T13:25:18.559000+00:00,9149,1217,4,12
2023-08-27T13:25:18.559000+00:00,9149,1217,63,18
2023-08-27T13:25:18.559000+00:00,9149,1217,81,10
2023-08-27T13:25:18.559000+00:00,9149,1217,16,13
2023-08-27T13:25:18.559000+00:00,9149,1217,2,20
2023-08-27T13:25:18.559000+00:00,9149,1217,18,19
2023-08-27T13:25:18.559000+00:00,9149,1217,44,16
2023-08-27T13:25:18.559000+00:00,9149,1217,27,15
2023-08-27T13:25:18.559000+00:00,9149,1217,22,11
2023-08-27T13:25:18.559000+00:00,9149,1217,77,14
2023-08-27T13:25:18.559000+00:00,9149,1217,40,17
2023-08-27T13:25:19.450000+00:00,9149,1217,81,11
2023-08-27T13:25:19.450000+00:00,9149,1217,22,10
2023-08-27T13:25:19.762000+00:00,9149,1217,4,11
2023-08-27T13:25:19.762000+00:00,9149,1217,81,12
2023-08-27T13:25:20.669000+00:00,9149,1217,23,8
2023-08-27T13:25:20.669000+00:00,9149,1217,31,9
2023-08-27T13:25:31.700000+00:00,9149,1217,81,13
2023-08-27T13:25:31.700000+00:00,9149,1217,16,12
2023-08-27T13:25:31.903000+00:00,9149,1217,81,14
2023-08-27T13:25:31.903000+00:00,9149,1217,77,13
2023-08-27T13:25:33.418000+00:00,9149,1217,81,15
2023-08-27T13:25:33.418000+00:00,9149,1217,27,14
2023-08-27T13:25:37.778000+00:00,9149,1217,81,16
2023-08-27T13:25:37.778000+00:00,9149,1217,44,15
2023-08-27T13:25:37.825000+00:00,9149,1217,81,15
2023-08-27T13:25:37.825000+00:00,9149,1217,44,16
2023-08-27T13:25:44.637000+00:00,9149,1217,81,16
2023-08-27T13:25:44.637000+00:00,9149,1217,44,15
2023-08-27T13:27:17.963000+00:00,9149,1217,44,13
2023-08-27T13:27:17.963000+00:00,9149,1217,27,15
2023-08-27T13:27:17.963000+00:00,9149,1217,77,14
2023-08-27T13:27:23.166000+00:00,9149,1217,81,14
2023-08-27T13:27:23.166000+00:00,9149,1217,27,16
2023-08-27T13:27:23.166000+00:00,9149,1217,77,15
2023-08-27T13:29:42.102000+00:00,9149,1217,63,17
2023-08-27T13:29:42.102000+00:00,9149,1217,40,18
2023-08-27T13:37:33.515000+00:00,9149,1217,81,15
2023-08-27T13:37:33.515000+00:00,9149,1217,77,14
2023-08-27T13:38:08.764000+00:00,9149,1217,23,7
2023-08-27T13:38:08.764000+00:00,9149,1217,20,8
2023-08-27T13:39:27.138000+00:00,9149,1217,31,8
2023-08-27T13:39:27.138000+00:00,9149,1217,20,9
2023-08-27T13:40:35.809000+00:00,9149,1217,23,6
2023-08-27T13:40:35.809000+00:00,9149,1217,24,7
2023-08-27T13:40:43.730000+00:00,9149,1217,18,18
2023-08-27T13:40:43.730000+00:00,9149,1217,40,19
2023-08-27T13:40:47.949000+00:00,9149,1217,81,14
2023-08-27T13:40:47.949000+00:00,9149,1217,77,15
2023-08-27T13:42:04.854000+00:00,9149,1217,16,13
2023-08-27T13:42:04.854000+00:00,9149,1217,44,12
2023-08-27T13:42:15.463000+00:00,9149,1217,81,13
2023-08-27T13:42:15.463000+00:00,9149,1217,16,14
2023-08-27T13:43:17.603000+00:00,9149,1217,24,8
2023-08-27T13:43:17.603000+00:00,9149,1217,31,7
2023-08-27T13:43:19.306000+00:00,9149,1217,22,9
2023-08-27T13:43:19.306000+00:00,9149,1217,20,10
2023-08-27T13:43:24.321000+00:00,9149,1217,27,15
2023-08-27T13:43:24.321000+00:00,9149,1217,77,16
2023-08-27T13:44:37.008000+00:00,9149,1217,4,10
2023-08-27T13:44:37.008000+00:00,9149,1217,20,11
2023-08-27T13:45:46.225000+00:00,9149,1217,44,11
2023-08-27T13:45:46.225000+00:00,9149,1217,20,12
2023-08-27T13:47:13.333000+00:00,9149,1217,81,12
2023-08-27T13:47:13.333000+00:00,9149,1217,20,13
2023-08-27T13:47:16.364000+00:00,9149,1217,16,15
2023-08-27T13:47:16.364000+00:00,9149,1217,27,14
2023-08-27T13:48:26.363000+00:00,9149,1217,24,9
2023-08-27T13:48:26.363000+00:00,9149,1217,22,8
2023-08-27T13:49:43.971000+00:00,9149,1217,4,9
2023-08-27T13:49:43.971000+00:00,9149,1217,24,10
2023-08-27T13:50:55.016000+00:00,9149,1217,44,10
2023-08-27T13:50:55.016000+00:00,9149,1217,24,11
2023-08-27T13:52:13.015000+00:00,9149,1217,81,11
2023-08-27T13:52:13.015000+00:00,9149,1217,24,12
2023-08-27T13:52:30.437000+00:00,9149,1217,63,16
2023-08-27T13:52:30.437000+00:00,9149,1217,77,17
2023-08-27T13:53:37.967000+00:00,9149,1217,18,19
2023-08-27T13:53:37.967000+00:00,9149,1217,40,18
2023-08-27T13:54:21.278000+00:00,9149,1217,63,15
2023-08-27T13:54:21.278000+00:00,9149,1217,16,16
2023-08-27T13:54:49.434000+00:00,9149,1217,27,13
2023-08-27T13:54:49.434000+00:00,9149,1217,20,14
2023-08-27T13:54:55.434000+00:00,9149,1217,63,14
2023-08-27T13:54:55.434000+00:00,9149,1217,20,15
2023-08-27T13:54:55.543000+00:00,9149,1217,16,15
2023-08-27T13:54:55.543000+00:00,9149,1217,20,16
2023-08-27T13:54:56.512000+00:00,9149,1217,77,16
2023-08-27T13:54:56.512000+00:00,9149,1217,20,17
2023-08-27T13:54:57.840000+00:00,9149,1217,40,17
2023-08-27T13:54:57.840000+00:00,9149,1217,20,18
2023-08-27T13:57:24.931000+00:00,9149,1217,27,12
2023-08-27T13:57:24.931000+00:00,9149,1217,24,13
2023-08-27T13:57:27.556000+00:00,9149,1217,63,13
2023-08-27T13:57:27.556000+00:00,9149,1217,24,14
2023-08-27T13:57:31.103000+00:00,9149,1217,16,14
2023-08-27T13:57:31.103000+00:00,9149,1217,24,15
2023-08-27T13:57:31.197000+00:00,9149,1217,24,16
2023-08-27T13:57:31.197000+00:00,9149,1217,77,15
2023-08-27T13:57:32.306000+00:00,9149,1217,24,17
2023-08-27T13:57:32.306000+00:00,9149,1217,40,16
2023-08-27T13:57:37.994000+00:00,9149,1217,16,15
2023-08-27T13:57:37.994000+00:00,9149,1217,77,14
2023-08-27T14:01:02.115000+00:00,9149,1217,16,16
2023-08-27T14:01:02.115000+00:00,9149,1217,40,15
2023-08-27T14:01:25.411000+00:00,9149,1217,16,15
2023-08-27T14:01:25.411000+00:00,9149,1217,40,16
2023-08-27T14:02:08.754000+00:00,9149,1217,63,12
2023-08-27T14:02:08.754000+00:00,9149,1217,27,13
2023-08-27T14:02:09.208000+00:00,9149,1217,16,16
2023-08-27T14:02:09.208000+00:00,9149,1217,40,15
2023-08-27T14:02:13.239000+00:00,9149,1217,23,5
2023-08-27T14:02:13.239000+00:00,9149,1217,55,6
2023-08-27T14:02:17.145000+00:00,9149,1217,55,7
2023-08-27T14:02:17.145000+00:00,9149,1217,31,6
2023-08-27T14:02:18.067000+00:00,9149,1217,16,15
2023-08-27T14:02:18.067000+00:00,9149,1217,40,16
2023-08-27T14:02:21.082000+00:00,9149,1217,16,16
2023-08-27T14:02:21.082000+00:00,9149,1217,40,15
2023-08-27T14:02:21.223000+00:00,9149,1217,55,8
2023-08-27T14:02:21.223000+00:00,9149,1217,22,7
2023-08-27T14:02:21.582000+00:00,9149,1217,4,8
2023-08-27T14:02:21.582000+00:00,9149,1217,55,9
2023-08-27T14:02:22.207000+00:00,9149,1217,55,10
2023-08-27T14:02:22.207000+00:00,9149,1217,44,9
2023-08-27T14:02:24.207000+00:00,9149,1217,55,11
2023-08-27T14:02:24.207000+00:00,9149,1217,81,10
2023-08-27T14:02:45.207000+00:00,9149,1217,16,17
2023-08-27T14:02:45.207000+00:00,9149,1217,24,16
2023-08-27T14:02:50.066000+00:00,9149,1217,16,18
2023-08-27T14:02:50.066000+00:00,9149,1217,20,17
2023-08-27T14:02:50.082000+00:00,9149,1217,16,19
2023-08-27T14:02:50.082000+00:00,9149,1217,18,18
2023-08-27T14:02:57.035000+00:00,9149,1217,18,17
2023-08-27T14:02:57.035000+00:00,9149,1217,20,18
2023-08-27T14:03:36.643000+00:00,9149,1217,4,9
2023-08-27T14:03:36.643000+00:00,9149,1217,44,8
2023-08-27T14:03:38.143000+00:00,9149,1217,4,10
2023-08-27T14:03:38.143000+00:00,9149,1217,81,9
2023-08-27T14:03:44.878000+00:00,9149,1217,4,11
2023-08-27T14:03:44.878000+00:00,9149,1217,55,10
2023-08-27T14:03:47.987000+00:00,9149,1217,4,12
2023-08-27T14:03:47.987000+00:00,9149,1217,63,11
2023-08-27T14:03:49.675000+00:00,9149,1217,4,13
2023-08-27T14:03:49.675000+00:00,9149,1217,27,12
2023-08-27T14:03:54.112000+00:00,9149,1217,4,14
2023-08-27T14:03:54.112000+00:00,9149,1217,77,13
2023-08-27T14:04:51.877000+00:00,9149,1217,31,7
2023-08-27T14:04:51.877000+00:00,9149,1217,22,6
2023-08-27T14:04:54.736000+00:00,9149,1217,44,7
2023-08-27T14:04:54.736000+00:00,9149,1217,31,8
2023-08-27T14:04:56.767000+00:00,9149,1217,81,8
2023-08-27T14:04:56.767000+00:00,9149,1217,31,9
2023-08-27T14:04:59.845000+00:00,9149,1217,55,9
2023-08-27T14:04:59.845000+00:00,9149,1217,31,10
2023-08-27T14:05:03.736000+00:00,9149,1217,63,10
2023-08-27T14:05:03.736000+00:00,9149,1217,31,11
2023-08-27T14:05:06.533000+00:00,9149,1217,27,11
2023-08-27T14:05:06.533000+00:00,9149,1217,31,12
2023-08-27T14:05:17.735000+00:00,9149,1217,31,13
2023-08-27T14:05:17.735000+00:00,9149,1217,77,12
2023-08-27T14:06:10.938000+00:00,9149,1217,23,6
2023-08-27T14:06:10.938000+00:00,9149,1217,22,5
2023-08-27T14:06:11.078000+00:00,9149,1217,23,7
2023-08-27T14:06:11.078000+00:00,9149,1217,44,6
2023-08-27T14:06:12.922000+00:00,9149,1217,23,8
2023-08-27T14:06:12.922000+00:00,9149,1217,81,7
2023-08-27T14:06:14.813000+00:00,9149,1217,23,9
2023-08-27T14:06:14.813000+00:00,9149,1217,55,8
2023-08-27T14:06:19.391000+00:00,9149,1217,63,9
2023-08-27T14:06:19.391000+00:00,9149,1217,23,10
2023-08-27T14:06:27.406000+00:00,9149,1217,31,12
2023-08-27T14:06:27.406000+00:00,9149,1217,77,13
2023-08-27T14:06:30.047000+00:00,9149,1217,23,11
2023-08-27T14:06:30.047000+00:00,9149,1217,27,10
2023-08-27T14:06:35.672000+00:00,9149,1217,24,15
2023-08-27T14:06:35.672000+00:00,9149,1217,40,16
2023-08-27T14:07:04.327000+00:00,9149,1217,14,2
2023-08-27T14:07:04.327000+00:00,9149,1217,11,3
2023-08-27T14:07:06.796000+00:00,9149,1217,11,4
2023-08-27T14:07:06.796000+00:00,9149,1217,10,3
2023-08-27T14:07:19.202000+00:00,9149,1217,4,13
2023-08-27T14:07:19.202000+00:00,9149,1217,77,14
2023-08-27T14:07:27.327000+00:00,9149,1217,81,6
2023-08-27T14:07:27.327000+00:00,9149,1217,44,7
2023-08-27T14:07:27.733000+00:00,9149,1217,55,7
2023-08-27T14:07:27.733000+00:00,9149,1217,44,8
2023-08-27T14:07:34.874000+00:00,9149,1217,63,8
2023-08-27T14:07:34.874000+00:00,9149,1217,44,9
2023-08-27T14:07:36.639000+00:00,9149,1217,55,6
2023-08-27T14:07:36.639000+00:00,9149,1217,81,7
2023-08-27T14:07:39.795000+00:00,9149,1217,23,9
2023-08-27T14:07:39.795000+00:00,9149,1217,44,10
2023-08-27T14:07:39.795000+00:00,9149,1217,27,11
2023-08-27T14:07:39.811000+00:00,9149,1217,44,11
2023-08-27T14:07:39.811000+00:00,9149,1217,27,10
2023-08-27T14:07:43.123000+00:00,9149,1217,44,12
2023-08-27T14:07:43.123000+00:00,9149,1217,31,11
2023-08-27T14:07:44.545000+00:00,9149,1217,4,12
2023-08-27T14:07:44.545000+00:00,9149,1217,44,13
2023-08-27T14:07:45.327000+00:00,9149,1217,44,14
2023-08-27T14:07:45.327000+00:00,9149,1217,77,13
2023-08-27T14:08:35.982000+00:00,9149,1217,11,3
2023-08-27T14:08:35.982000+00:00,9149,1217,10,4
2023-08-27T14:08:44.122000+00:00,9149,1217,10,5
2023-08-27T14:08:44.122000+00:00,9149,1217,22,4
2023-08-27T14:08:45.154000+00:00,9149,1217,55,5
2023-08-27T14:08:45.154000+00:00,9149,1217,10,6
2023-08-27T14:08:47.935000+00:00,9149,1217,63,7
2023-08-27T14:08:47.935000+00:00,9149,1217,81,8
2023-08-27T14:08:55.341000+00:00,9149,1217,23,8
2023-08-27T14:08:55.341000+00:00,9149,1217,81,9
2023-08-27T14:08:57.669000+00:00,9149,1217,81,10
2023-08-27T14:08:57.669000+00:00,9149,1217,27,9
2023-08-27T14:08:58.497000+00:00,9149,1217,81,11
2023-08-27T14:08:58.497000+00:00,9149,1217,31,10
2023-08-27T14:08:59.685000+00:00,9149,1217,4,11
2023-08-27T14:08:59.685000+00:00,9149,1217,81,12
2023-08-27T14:09:02.435000+00:00,9149,1217,81,13
2023-08-27T14:09:02.435000+00:00,9149,1217,77,12
2023-08-27T14:09:03.481000+00:00,9149,1217,81,14
2023-08-27T14:09:03.481000+00:00,9149,1217,44,13
2023-08-27T14:09:08.544000+00:00,9149,1217,18,16
2023-08-27T14:09:08.544000+00:00,9149,1217,40,17
2023-08-27T14:09:10.778000+00:00,9149,1217,40,18
2023-08-27T14:09:10.778000+00:00,9149,1217,20,17
2023-08-27T14:09:14.794000+00:00,9149,1217,81,15
2023-08-27T14:09:14.794000+00:00,9149,1217,24,14
2023-08-27T14:09:48.496000+00:00,9149,1217,27,10
2023-08-27T14:09:48.496000+00:00,9149,1217,31,9
2023-08-27T14:10:00.621000+00:00,9149,1217,55,4
2023-08-27T14:10:00.621000+00:00,9149,1217,22,5
2023-08-27T14:10:16.355000+00:00,9149,1217,44,12
2023-08-27T14:10:16.355000+00:00,9149,1217,77,13
2023-08-27T14:10:21.886000+00:00,9149,1217,4,10
2023-08-27T14:10:21.886000+00:00,9149,1217,27,11
2023-08-27T14:10:23.792000+00:00,9149,1217,81,13
2023-08-27T14:10:23.792000+00:00,9149,1217,24,15
2023-08-27T14:10:23.792000+00:00,9149,1217,77,14
2023-08-27T14:10:23.886000+00:00,9149,1217,24,14
2023-08-27T14:10:23.886000+00:00,9149,1217,77,15
2023-08-27T14:10:26.449000+00:00,9149,1217,18,15
2023-08-27T14:10:26.449000+00:00,9149,1217,77,16
2023-08-27T14:10:29.386000+00:00,9149,1217,77,17
2023-08-27T14:10:29.386000+00:00,9149,1217,20,16
2023-08-27T14:11:05.214000+00:00,9149,1217,14,3
2023-08-27T14:11:05.214000+00:00,9149,1217,11,2
2023-08-27T14:11:16.073000+00:00,9149,1217,14,4
2023-08-27T14:11:16.073000+00:00,9149,1217,55,3
2023-08-27T14:11:25.010000+00:00,9149,1217,14,5
2023-08-27T14:11:25.010000+00:00,9149,1217,22,4
2023-08-27T14:11:31.119000+00:00,9149,1217,44,11
2023-08-27T14:11:31.119000+00:00,9149,1217,27,12
2023-08-27T14:11:38.651000+00:00,9149,1217,81,12
2023-08-27T14:11:38.651000+00:00,9149,1217,27,13
2023-08-27T14:11:40.229000+00:00,9149,1217,27,14
2023-08-27T14:11:40.229000+00:00,9149,1217,24,13
2023-08-27T14:11:42.213000+00:00,9149,1217,18,14
2023-08-27T14:11:42.213000+00:00,9149,1217,27,15
2023-08-27T14:11:45.635000+00:00,9149,1217,27,16
2023-08-27T14:11:45.635000+00:00,9149,1217,20,15
2023-08-27T14:12:08.838000+00:00,9149,1217,14,4
2023-08-27T14:12:08.838000+00:00,9149,1217,22,5
2023-08-27T14:13:20.539000+00:00,9149,1217,10,5
2023-08-27T14:13:20.539000+00:00,9149,1217,22,6
2023-08-27T14:15:08.975000+00:00,9149,1217,14,3
2023-08-27T14:15:08.975000+00:00,9149,1217,55,4
2023-08-27T14:15:15.694000+00:00,9149,1217,63,6
2023-08-27T14:15:15.694000+00:00,9149,1217,22,7
2023-08-27T14:15:55.818000+00:00,9149,1217,23,7
2023-08-27T14:15:55.818000+00:00,9149,1217,22,8
2023-08-27T14:16:00.990000+00:00,9149,1217,23,8
2023-08-27T14:16:00.990000+00:00,9149,1217,22,7
2023-08-27T14:16:24.739000+00:00,9149,1217,23,7
2023-08-27T14:16:24.739000+00:00,9149,1217,22,8
2023-08-27T14:17:42.550000+00:00,9149,1217,31,8
2023-08-27T14:17:42.550000+00:00,9149,1217,22,9
2023-08-27T14:19:01.986000+00:00,9149,1217,4,9
2023-08-27T14:19:01.986000+00:00,9149,1217,22,10
2023-08-27T14:19:09.455000+00:00,9149,1217,44,10
2023-08-27T14:19:09.455000+00:00,9149,1217,22,11
2023-08-27T14:20:17.188000+00:00,9149,1217,4,10
2023-08-27T14:20:17.188000+00:00,9149,1217,44,9
2023-08-27T14:20:17.891000+00:00,9149,1217,81,11
2023-08-27T14:20:17.891000+00:00,9149,1217,22,12
2023-08-27T14:20:18.579000+00:00,9149,1217,63,7
2023-08-27T14:20:18.579000+00:00,9149,1217,23,6
2023-08-27T14:20:37.782000+00:00,9149,1217,27,15
2023-08-27T14:20:37.782000+00:00,9149,1217,20,16
2023-08-27T14:22:45.279000+00:00,9149,1217,44,8
2023-08-27T14:22:45.279000+00:00,9149,1217,31,9
2023-08-27T14:24:52.527000+00:00,9149,1217,63,8
2023-08-27T14:24:52.527000+00:00,9149,1217,44,7
2023-08-27T14:25:11.949000+00:00,9149,1217,55,5
2023-08-27T14:25:11.949000+00:00,9149,1217,10,4
2023-08-27T14:26:10.526000+00:00,9149,1217,14,2
2023-08-27T14:26:10.526000+00:00,9149,1217,11,3
2023-08-27T14:26:27.541000+00:00,9149,1217,23,3
2023-08-27T14:26:27.541000+00:00,9149,1217,55,6
2023-08-27T14:26:27.541000+00:00,9149,1217,11,4
2023-08-27T14:26:27.541000+00:00,9149,1217,10,5
2023-08-27T14:26:31.244000+00:00,9149,1217,63,9
2023-08-27T14:26:31.244000+00:00,9149,1217,44,8
2023-08-27T14:26:31.244000+00:00,9149,1217,31,7
2023-08-27T14:26:33.494000+00:00,9149,1217,55,7
2023-08-27T14:26:33.494000+00:00,9149,1217,10,6
2023-08-27T14:26:33.494000+00:00,9149,1217,31,5
2023-08-27T14:26:55.634000+00:00,9149,1217,4,9
2023-08-27T14:26:55.634000+00:00,9149,1217,63,10
2023-08-27T14:27:28.993000+00:00,9149,1217,77,16
2023-08-27T14:27:28.993000+00:00,9149,1217,20,17
2023-08-27T14:27:40.118000+00:00,9149,1217,23,4
2023-08-27T14:27:40.118000+00:00,9149,1217,11,3
2023-08-27T14:27:42.587000+00:00,9149,1217,40,17
2023-08-27T14:27:42.587000+00:00,9149,1217,20,18
2023-08-27T14:27:54.743000+00:00,9149,1217,14,3
2023-08-27T14:27:54.743000+00:00,9149,1217,11,2
2023-08-27T14:28:03.946000+00:00,9149,1217,10,5
2023-08-27T14:28:03.946000+00:00,9149,1217,31,6
2023-08-27T14:28:06.305000+00:00,9149,1217,23,5
2023-08-27T14:28:06.305000+00:00,9149,1217,10,4
2023-08-27T14:28:07.977000+00:00,9149,1217,23,6
2023-08-27T14:28:07.977000+00:00,9149,1217,55,5
2023-08-27T14:28:07.977000+00:00,9149,1217,31,7
2023-08-27T14:28:15.195000+00:00,9149,1217,23,7
2023-08-27T14:28:15.195000+00:00,9149,1217,44,6
2023-08-27T14:28:15.195000+00:00,9149,1217,31,8
2023-08-27T14:28:20.133000+00:00,9149,1217,4,8
2023-08-27T14:28:20.133000+00:00,9149,1217,31,9
2023-08-27T14:28:22.070000+00:00,9149,1217,63,9
2023-08-27T14:28:22.070000+00:00,9149,1217,31,10
2023-08-27T14:28:28.179000+00:00,9149,1217,4,7
2023-08-27T14:28:28.179000+00:00,9149,1217,23,8
2023-08-27T14:28:36.273000+00:00,9149,1217,81,10
2023-08-27T14:28:36.273000+00:00,9149,1217,31,11
2023-08-27T14:28:45.664000+00:00,9149,1217,63,8
2023-08-27T14:28:45.664000+00:00,9149,1217,23,9
2023-08-27T14:29:33.178000+00:00,9149,1217,14,2
2023-08-27T14:29:33.178000+00:00,9149,1217,11,3
2023-08-27T14:30:24.021000+00:00,9149,1217,18,13
2023-08-27T14:30:24.021000+00:00,9149,1217,24,14
2023-08-27T14:30:26.521000+00:00,9149,1217,27,14
2023-08-27T14:30:26.521000+00:00,9149,1217,24,15
2023-08-27T14:30:39.162000+00:00,9149,1217,24,16
2023-08-27T14:30:39.162000+00:00,9149,1217,77,17
2023-08-27T14:30:39.162000+00:00,9149,1217,40,15
2023-08-27T14:30:39.646000+00:00,9149,1217,24,17
2023-08-27T14:30:39.646000+00:00,9149,1217,77,15
2023-08-27T14:30:39.646000+00:00,9149,1217,40,16
2023-08-27T14:30:41.474000+00:00,9149,1217,24,18
2023-08-27T14:30:41.474000+00:00,9149,1217,20,17
2023-08-27T14:31:05.567000+00:00,9149,1217,11,4
2023-08-27T14:31:05.567000+00:00,9149,1217,10,3
2023-08-27T14:31:12.786000+00:00,9149,1217,55,4
2023-08-27T14:31:12.786000+00:00,9149,1217,11,5
2023-08-27T14:31:17.020000+00:00,9149,1217,11,6
2023-08-27T14:31:17.020000+00:00,9149,1217,44,5
2023-08-27T15:14:22.177000+00:00,9149,1217,55,5
2023-08-27T15:14:22.177000+00:00,9149,1217,11,3
2023-08-27T15:14:22.177000+00:00,9149,1217,10,4
2023-08-27T15:14:22.177000+00:00,9149,1217,44,6
2023-08-27T15:19:28.172000+00:00,9149,1217,4,8
2023-08-27T15:19:28.172000+00:00,9149,1217,63,7
2023-08-27T15:19:32.875000+00:00,9149,1217,77,16
2023-08-27T15:19:32.875000+00:00,9149,1217,40,15
2023-08-27T15:20:01.874000+00:00,9149,1217,4,7
2023-08-27T15:20:01.874000+00:00,9149,1217,63,8
2023-08-27T15:20:05.343000+00:00,9149,1217,4,8
2023-08-27T15:20:05.343000+00:00,9149,1217,63,7
2023-08-27T15:20:11.890000+00:00,9149,1217,4,7
2023-08-27T15:20:11.890000+00:00,9149,1217,63,8
2023-08-27T15:20:15.827000+00:00,9149,1217,18,12
2023-08-27T15:20:15.827000+00:00,9149,1217,22,13
2023-08-27T15:20:17.077000+00:00,9149,1217,63,9
2023-08-27T15:20:17.077000+00:00,9149,1217,23,8
2023-08-27T15:20:17.734000+00:00,9149,1217,63,10
2023-08-27T15:20:17.734000+00:00,9149,1217,81,9
2023-08-27T15:20:20.921000+00:00,9149,1217,27,13
2023-08-27T15:20:20.921000+00:00,9149,1217,22,14
2023-08-27T15:20:24.124000+00:00,9149,1217,63,11
2023-08-27T15:20:24.124000+00:00,9149,1217,31,10
2023-08-27T15:20:25.374000+00:00,9149,1217,63,12
2023-08-27T15:20:25.374000+00:00,9149,1217,18,11
2023-08-27T15:20:26.390000+00:00,9149,1217,63,13
2023-08-27T15:20:26.390000+00:00,9149,1217,27,12
2023-08-27T15:20:26.671000+00:00,9149,1217,63,14
2023-08-27T15:20:26.671000+00:00,9149,1217,22,13
2023-08-27T15:20:26.905000+00:00,9149,1217,63,15
2023-08-27T15:20:26.905000+00:00,9149,1217,40,14
2023-08-27T15:20:27.858000+00:00,9149,1217,63,16
2023-08-27T15:20:27.858000+00:00,9149,1217,77,15
2023-08-27T15:20:28.608000+00:00,9149,1217,63,17
2023-08-27T15:20:28.608000+00:00,9149,1217,20,16
2023-08-27T15:21:02.936000+00:00,9149,1217,77,16
2023-08-27T15:21:02.936000+00:00,9149,1217,20,15
2023-08-27T15:27:23.288000+00:00,9149,1217,11,4
2023-08-27T15:27:23.288000+00:00,9149,1217,10,3
2023-08-27T15:27:23.288000+00:00,9149,1217,22,16
2023-08-27T15:27:23.288000+00:00,9149,1217,77,15
2023-08-27T15:27:23.288000+00:00,9149,1217,40,13
2023-08-27T15:27:23.288000+00:00,9149,1217,20,14
2023-08-27T15:27:34.913000+00:00,9149,1217,22,13
2023-08-27T15:27:34.913000+00:00,9149,1217,77,16
2023-08-27T15:27:34.913000+00:00,9149,1217,40,14
2023-08-27T15:27:34.913000+00:00,9149,1217,20,15
2023-08-27T15:27:36.179000+00:00,9149,1217,22,14
2023-08-27T15:27:36.179000+00:00,9149,1217,40,13
2023-08-27T15:27:36.444000+00:00,9149,1217,22,15
2023-08-27T15:27:36.444000+00:00,9149,1217,20,14
2023-08-27T15:27:37.382000+00:00,9149,1217,22,16
2023-08-27T15:27:37.382000+00:00,9149,1217,77,15
2023-09-03T12:01:07.559000+00:00,9157,1218,55,1
2023-09-03T12:01:07.559000+00:00,9157,1218,1,2
2023-09-03T12:01:07.559000+00:00,9157,1218,16,3
2023-09-03T12:01:07.559000+00:00,9157,1218,63,4
2023-09-03T12:01:07.559000+00:00,9157,1218,11,5
2023-09-03T12:01:07.559000+00:00,9157,1218,23,6
2023-09-03T12:01:07.559000+00:00,9157,1218,81,7
2023-09-03T12:01:07.559000+00:00,9157,1218,44,8
2023-09-03T12:01:07.559000+00:00,9157,1218,4,9
2023-09-03T12:01:07.559000+00:00,9157,1218,14,10
2023-09-03T12:01:07.559000+00:00,9157,1218,22,11
2023-09-03T12:01:07.559000+00:00,9157,1218,40,12
2023-09-03T12:01:07.559000+00:00,9157,1218,27,13
2023-09-03T12:01:07.559000+00:00,9157,1218,77,14
2023-09-03T12:01:07.559000+00:00,9157,1218,2,15
2023-09-03T12:01:07.559000+00:00,9157,1218,24,16
2023-09-03T12:01:07.559000+00:00,9157,1218,10,17
2023-09-03T12:01:07.559000+00:00,9157,1218,31,18
2023-09-03T12:01:07.559000+00:00,9157,1218,20,19
2023-09-03T12:01:07.559000+00:00,9157,1218,18,20
2023-09-03T13:23:33.207000+00:00,9157,1218,22,12
